,Date,Aggregator,Market_Real,Crop,Quantity_Real,Price,Amount,State,Av_Rate,Total_Quantity,Deviation,Max_Deviation,STD,Max D /STD,D/Av,D/STD,Deviation_Factor,STD/Av,Flag,Compute
191,1/3/2016,2286,3,3,60,2.25,135,1,2.982138561,4157,0.732138561,1.017861439,0.831788346,,0.245507895,0.880198148,0.216095595,0.27892344,1,1
192,12/31/2016,2287,3,3,465,2,930,1,2.448539326,2225,0.448539326,1.551460674,0.75442001,,0.18318649,0.594548554,0.108913263,0.308110228,1,1
193,3/3/2016,2287,3,3,300,2,600,1,2,1600,0,0,0,,0,,,0,1,1
194,12/17/2015,2286,3,2,45,6,270,1,6.907807309,1204,0.907807309,0.907807309,0.289297768,,0.131417578,3.137968586,0.412384233,0.041879826,1,1
195,12/28/2015,2286,3,3,324,5,1620,1,4.505018821,3188,0.494981179,0.505018821,0.499974811,,0.109873277,0.990012234,0.108775888,0.110981736,1,1
196,11/24/2016,2286,3,3,1011,7,7077,1,7,2653,0,0,0,,0,,,0,1,1
3997,10/29/2016,2585,3,9,270,5,1350,1,6.098591549,426,1.098591549,1.901408451,1.445292792,1.315587029,0.180138568,0.76011695,0.136926379,0.236987964,3,1
198,12/30/2016,2287,3,3,758,2.5,1895,1,2.664797239,3477,0.164797239,1.335202761,0.469081793,,0.061842318,0.351318771,0.021726367,0.176029075,1,1
199,1/1/2017,2287,3,3,400,3,1200,1,3.181059507,2756,0.181059507,2.818940493,0.878071285,,0.056917988,0.206201375,0.011736567,0.276031078,1,1
200,1/9/2017,2287,3,3,700,2,1400,1,2.03652301,5476,0.036523009,0.463476991,0.130106013,,0.017934003,0.280717307,0.005034385,0.063886346,1,1
201,1/23/2017,2287,3,3,186,2.5,465,1,2.5,776,0,0,0,,0,,,0,1,1
202,1/20/2017,2287,3,3,300,3,900,1,2.600603622,3976,0.399396378,0.399396378,0.200451296,,0.153578337,1.992485885,0.306002668,0.077078758,1,1
203,1/2/2016,2286,3,3,392,3,1176,1,3.346125491,6104,0.346125491,0.653874509,0.44431679,,0.103440679,0.779006105,0.08058092,0.132785453,1,1
204,2/28/2016,2287,3,3,632,1,632,1,1,1862,0,0,0,,0,,,0,1,1
205,1/18/2016,2286,3,3,273,2,546,1,2.082409972,5054,0.082409972,1.917590028,0.955108963,,0.039574327,0.08628332,0.003414604,0.458655585,1,1
206,1/3/2016,2287,3,3,521,4,2084,1,2.982138561,4157,1.017861439,1.017861439,0.831788346,,0.341319297,1.223702453,0.417673261,0.27892344,1,1
207,1/18/2016,2287,3,3,233,3,699,1,2.082409972,5054,0.917590028,1.917590028,0.955108963,,0.44063851,0.960717639,0.423329189,0.458655585,1,1
208,1/18/2017,2287,3,3,125,2,250,1,2.778761062,565,0.778761062,0.778761062,0.415081041,,0.280254777,1.876166304,0.525804569,0.149376298,1,1
209,2/21/2016,2286,3,10,12,5.25,63,1,5.25,12,0,0,0,,0,,,0,1,1
210,1/7/2016,2286,3,3,288,2.5,720,1,2.567161916,1649,0.067161916,0.182838084,0.110814061,,0.026161932,0.606077566,0.01585616,0.04316598,1,1
584,11/23/2016,2286,3,2,263,4,1052,1,5.462365591,1209,1.462365591,1.537634409,1.16771345,1.316790869,0.267716535,1.252332575,0.335270138,0.213774313,3,1
212,1/8/2017,2287,3,2,224,2,448,1,2.395114943,1392,0.395114943,0.604885057,0.488875367,,0.164967007,0.808212009,0.133328316,0.204113531,1,1
213,12/21/2015,2286,3,3,612,5,3060,1,5.045973558,6656,0.045973558,0.545973558,0.224489301,,0.009110939,0.204791754,0.001865845,0.044488799,1,1
214,12/23/2015,2286,3,3,591,5,2955,1,4.99162742,1911,0.00837258,0.24162742,0.044978271,,0.001677325,0.186147213,0.000312229,0.009010743,1,1
215,12/26/2015,2286,3,3,404,5.25,2121,1,5.445138512,1841,0.195138512,0.195138512,0.103467817,,0.035837199,1.885982686,0.067588337,0.019001871,1,1
216,12/27/2015,2286,3,3,420,5,2100,1,4.968707941,2972,0.031292059,0.331292059,0.187397202,,0.006297826,0.166982531,0.001051627,0.037715479,1,1
217,12/29/2015,2286,3,3,528,4.75,2508,1,4.835819793,3385,0.085819793,0.164180207,0.118700933,,0.01774669,0.722991735,0.01283071,0.024546186,1,1
218,12/31/2015,2286,3,3,813,4,3252,1,3.723522695,3503,0.276477305,0.276477305,0.248593951,,0.074251543,1.112164252,0.082579912,0.066763109,1,1
219,1/2/2016,2286,3,3,895,3,2685,1,3.346125491,6104,0.346125491,0.653874509,0.44431679,,0.103440679,0.779006105,0.08058092,0.132785453,1,1
220,1/3/2016,2286,3,3,584,2,1168,1,2.982138561,4157,0.982138561,1.017861439,0.831788346,,0.329340351,1.180755377,0.388870391,0.27892344,1,1
221,1/4/2016,2287,3,3,541,2.5,1352.5,1,2.374785592,2332,0.125214408,0.374785592,0.216629998,,0.052726616,0.578010476,0.030476536,0.091220866,1,1
222,11/11/2016,2287,3,4,425,10,4250,1,16.16090961,3474,6.160909614,12.16090961,8.042901867,,0.381222949,0.766005817,0.292018996,0.49767631,5,1
223,11/12/2016,2287,3,4,320,10,3200,1,11.58781764,1338,1.587817638,8.412182362,4.940749947,,0.137024735,0.321371787,0.044035884,0.4263745,5,1
224,11/13/2016,2287,3,4,435,6,2610,1,10.94191919,1980,4.941919192,4.941919192,4.268058527,,0.451650127,1.157884589,0.522958721,0.390064892,4,1
225,12/15/2016,2287,3,3,300,6.5,1950,1,6.5,2355,0,0,0,,0,,,0,1,1
226,1/10/2017,2287,3,3,277,2.5,692.5,1,2.373852733,4794,0.126147267,2.626147267,0.905863247,,0.053140309,0.139256414,0.007400129,0.38160044,1,1
227,1/16/2017,2287,3,3,865,2.5,2162.5,1,2.648981779,2799,0.148981779,0.851018221,0.356070511,,0.056241149,0.418405273,0.023531593,0.134417878,1,1
228,1/23/2017,2287,3,3,425,2.5,1062.5,1,2.5,776,0,0,0,,0,,,0,1,1
229,1/20/2017,2287,3,3,1250,2.5,3125,1,2.600603622,3976,0.100603622,0.399396378,0.200451296,,0.03868472,0.501885613,0.019415304,0.077078758,1,1
230,12/17/2015,2286,3,3,325,4,1300,1,4,4501.4,0,0,0,,0,,,0,1,1
231,12/20/2015,2286,3,3,605,5,3025,1,4.59905945,5635,0.40094055,2.09905945,0.624086913,,0.087178814,0.642443451,0.056007458,0.135698814,1,1
232,10/25/2016,2286,3,4,88,25,2200,1,33.54863813,2056,8.548638132,9.548638132,6.609049928,,0.254813268,1.293474588,0.329594487,0.196999053,5,1
233,10/27/2016,2286,3,4,38,20,760,1,26.83583106,1468,6.835831063,10.83583106,5.495442457,,0.254727757,1.243909133,0.316858184,0.204780036,5,1
234,10/27/2016,2286,3,4,111,16,1776,1,26.83583106,1468,10.83583106,10.83583106,5.495442457,,0.403782206,1.971785011,0.796171701,0.204780036,5,1
235,10/27/2016,2286,3,4,72,18,1296,1,26.83583106,1468,8.835831063,10.83583106,5.495442457,,0.329254982,1.607847072,0.529391658,0.204780036,5,1
236,10/29/2016,2286,3,4,244,20,4880,1,30.64737883,2022,10.64737883,10.64737883,7.844670998,,0.347415643,1.357275383,0.4715387,0.255965479,5,1
237,10/31/2016,2286,3,4,229,22,5038,1,27.34399405,1344.5,5.34399405,12.65600595,4.892629436,,0.195435752,1.092253995,0.213465481,0.178928851,5,1
238,11/3/2016,2286,3,4,219,22,4818,1,25.1951952,333,3.195195195,8.804804805,4.563963924,,0.12681764,0.700092123,0.088784031,0.181144218,5,1
239,11/5/2016,2286,3,4,230,22,5060,1,37.99911269,2254,15.99911269,15.99911269,7.649718236,,0.421039113,2.091464312,0.880588278,0.201313075,5,1
240,11/8/2016,2286,3,4,226,18,4068,1,22.12548512,2319,4.125485123,8.125485123,3.645484535,,0.186458516,1.131669901,0.21100949,0.16476405,5,1
241,12/22/2016,2287,3,3,855,5,4275,1,5,5652,0,0,0,,0,,,0,1,1
242,12/23/2016,2287,3,3,627,5.5,3448.5,1,96.41766794,3662,90.91766794,91.91766794,91.24215479,,0.942956513,0.996443674,0.939603052,0.946321942,4,1
243,12/20/2015,2286,3,3,290,4.7,1363,1,4.59905945,5635,0.10094055,2.09905945,0.624086913,,0.021948086,0.161741174,0.003549909,0.135698814,1,1
244,12/25/2015,2286,3,3,505,5,2525,1,5,2581,0,0,0,,0,,,0,1,1
245,12/19/2015,2286,3,3,1224,4.4,5385.6,1,4.31754682,5927,0.08245318,0.68245318,0.251143876,,0.019097229,0.328310536,0.006269821,0.058168188,1,1
246,12/17/2016,2287,3,3,1500,6.5,9750,1,6.804707504,5077,0.304707504,1.304707504,0.844651748,,0.044778928,0.360749274,0.016153966,0.124127561,1,1
1619,11/23/2016,2585,3,2,124,5,620,1,5.462365591,1209,0.462365591,1.537634409,1.16771345,1.316790869,0.084645669,0.395958093,0.033516138,0.213774313,3,1
248,1/8/2017,2287,3,2,550,3,1650,1,2.395114943,1392,0.604885057,0.604885057,0.488875367,,0.25254949,1.237299111,0.31247926,0.204113531,1,1
249,2/14/2017,2287,3,2,98,8,784,1,6.961662631,1239,1.038337369,1.038337369,0.369246528,,0.149150774,2.81204369,0.419418493,0.053039992,1,1
250,3/8/2017,2287,3,2,185,3.5,647.5,1,3.5,485,0,0,0,,0,,,0,1,1
251,4/8/2017,2287,3,21,285,3,855,1,3,615,0,0,0,,0,,,0,1,1
252,3/13/2016,2286,3,2,105,3,315,1,3.087882096,916,0.087882096,0.412117904,0.190309709,,0.028460315,0.461784618,0.013142536,0.061631145,1,1
253,12/11/2015,2286,3,2,120,5,600,1,5,300,0,0,0,,0,,,0,1,1
254,12/17/2015,2286,3,2,66,6,396,1,6.907807309,1204,0.907807309,0.907807309,0.289297768,,0.131417578,3.137968586,0.412384233,0.041879826,1,1
255,12/29/2015,2286,3,2,72,10.5,756,1,10.5,243,0,0,0,,0,,,0,1,1
256,1/9/2016,2286,3,2,40,5.5,220,1,5.836065574,366,0.336065574,0.336065574,0.234718378,,0.05758427,1.431782106,0.082448127,0.040218598,1,1
1659,11/23/2016,2585,3,2,85,7,595,1,5.462365591,1209,1.537634409,1.537634409,1.16771345,1.316790869,0.281496063,1.316790869,0.370671445,0.213774313,3,1
2067,11/23/2016,2585,3,2,149,5,745,1,5.462365591,1209,0.462365591,1.537634409,1.16771345,1.316790869,0.084645669,0.395958093,0.033516138,0.213774313,3,1
3221,11/23/2016,2585,3,2,262,5,1310,1,5.462365591,1209,0.462365591,1.537634409,1.16771345,1.316790869,0.084645669,0.395958093,0.033516138,0.213774313,3,1
260,11/20/2016,2286,3,2,146,4.25,620.5,1,5.374417314,4505,1.124417314,1.625582686,0.770306178,,0.209216599,1.459701799,0.305393846,0.143328315,1,1
261,11/28/2016,2286,3,3,939,5.5,5164.5,1,5.488802932,2456,0.011197068,2.511197068,0.973476025,,0.002039984,0.011502151,2.35E-05,0.177356709,1,1
262,12/13/2016,2286,3,3,318,6.5,2067,1,7.262981575,3582,0.762981575,1.262981575,0.662206891,,0.105050738,1.152180058,0.121037365,0.091175626,1,1
263,12/13/2016,2286,3,2,576,3.5,2016,1,3.734903382,1656,0.234903382,3.265096618,0.706945608,,0.062894099,0.332279286,0.020898406,0.189280829,1,1
264,12/17/2016,2286,3,3,49,6,294,1,6.804707504,5077,0.804707504,1.304707504,0.844651748,,0.118257472,0.952709216,0.112664983,0.124127561,1,1
265,12/3/2016,2286,3,3,1012,4.5,4554,1,4.5,1012,0,0,0,,0,,,0,1,1
266,12/22/2016,2286,3,3,202,5,1010,1,5,5652,0,0,0,,0,,,0,1,1
267,1/18/2017,2286,3,2,44,5.5,242,1,5.5,1196,0,0,0,,0,,,0,1,1
268,1/26/2017,2286,3,2,24,5,120,1,4.908690869,909,0.091309131,1.091309131,0.861996392,,0.018601524,0.105927509,0.001970413,0.175606168,1,1
269,2/5/2017,2286,3,2,12,4,48,1,4,539,0,0,0,,0,,,0,1,1
270,1/30/2016,2287,3,3,480,2,960,1,1.805165211,2633,0.194834789,0.305165211,0.24383765,,0.107931833,0.799034888,0.0862413,0.135077747,1,1
271,2/2/2016,2287,3,3,600,1,600,1,1,1609,0,0,0,,0,,,0,1,1
272,1/13/2016,2287,3,3,547,2,1094,1,2,1782,0,0,0,,0,,,0,1,1
273,1/29/2016,2287,3,3,480,2,960,1,1.805165211,2633,0.194834789,0.305165211,0.24383765,,0.107931833,0.799034888,0.0862413,0.135077747,1,1
274,12/22/2016,2287,3,3,917,5,4585,1,5,5652,0,0,0,,0,,,0,1,1
275,1/6/2017,2287,3,3,351,2,702,1,1.770112547,2399,0.229887453,0.270112547,0.213246281,,0.129871659,1.078037336,0.140006497,0.120470465,1,1
276,1/6/2017,2287,3,3,518,1.75,906.5,1,1.770112547,2399,0.020112547,0.270112547,0.213246281,,0.011362298,0.09431605,0.001071647,0.120470465,1,1
277,1/24/2017,2287,3,3,296,2,592,1,2.645918367,2695,0.645918367,1.354081633,0.80514466,,0.244118781,0.802238902,0.195841583,0.304296863,1,1
278,1/17/2017,2287,3,3,1823,3,5469,1,2.682582848,3953,0.317417152,0.432582848,0.370552581,,0.1183252,0.856604885,0.101357944,0.138132763,1,1
279,12/12/2015,2287,3,3,800,4,3200,1,3.725659472,2085,0.274340528,1.725659472,0.587265834,,0.073635427,0.467148796,0.034398701,0.157627351,1,1
280,1/11/2016,2287,3,3,310,2,620,1,2,1690,0,0,0,,0,,,0,1,1
281,1/13/2016,2287,3,3,572,2,1144,1,2,1782,0,0,0,,0,,,0,1,1
282,1/19/2017,2287,3,4,170,12,2040,1,11.75098814,506,0.249011858,4.750988142,2.380181888,,0.021190716,0.104618836,0.002216948,0.202551637,5,1
283,1/18/2017,2287,3,4,178,12,2136,1,11.47050938,1492,0.529490617,1.470509383,0.882394991,,0.046161038,0.600060769,0.027699428,0.076927272,1,1
284,2/2/2016,2287,3,3,469,1,469,1,1,1609,0,0,0,,0,,,0,1,1
285,2/9/2016,2287,3,3,657,1,657,1,1,1592,0,0,0,,0,,,0,1,1
286,12/23/2015,2286,3,3,584,5,2920,1,4.99162742,1911,0.00837258,0.24162742,0.044978271,,0.001677325,0.186147213,0.000312229,0.009010743,1,1
287,12/24/2015,2286,3,3,302,5,1510,1,4.728290552,1831,0.271709448,0.271709448,0.249055616,,0.057464626,1.09095893,0.062691547,0.052673501,1,1
288,12/26/2015,2286,3,3,438,5.5,2409,1,5.445138512,1841,0.054861488,0.195138512,0.103467817,,0.010075315,0.530227561,0.00534221,0.019001871,1,1
289,12/28/2015,2286,3,3,280,5,1400,1,4.505018821,3188,0.494981179,0.505018821,0.499974811,,0.109873277,0.990012234,0.108775888,0.110981736,1,1
290,12/8/2015,2287,3,3,90,4,360,1,4.216216216,1850,0.216216216,0.283783784,0.247706794,,0.051282051,0.872871561,0.044762644,0.05875097,1,1
291,12/23/2016,2287,3,3,800,5.5,4400,1,96.41766794,3662,90.91766794,91.91766794,91.24215479,,0.942956513,0.996443674,0.939603052,0.946321942,4,1
292,12/24/2016,2287,3,3,250,4,1000,1,4,1593,0,0,0,,0,,,0,1,1
293,1/3/2017,2287,3,3,597,1.5,895.5,1,1.5,1372,0,0,0,,0,,,0,1,1
294,1/12/2017,2287,3,15,37,8,296,1,8.305958132,621,0.305958132,0.694041868,0.460812059,,0.036835983,0.663954266,0.024457408,0.055479699,1,1
295,1/12/2017,2287,3,3,257,3,771,1,1.893330943,5578,1.106669057,1.106669057,0.314766531,,0.584509043,3.515840943,2.055040824,0.166250138,1,1
296,1/25/2017,2287,3,3,242,2,484,1,2.795153351,2641,0.795153351,1.204846649,0.823310971,,0.284475752,0.965799532,0.274746548,0.294549482,1,1
297,1/17/2017,2287,3,3,630,2.25,1417.5,1,2.682582848,3953,0.432582848,0.432582848,0.370552581,,0.1612561,1.167399366,0.188250269,0.138132763,1,1
298,1/21/2017,2287,3,3,450,2.75,1237.5,1,2.940988836,3135,0.190988836,0.190988836,0.106162487,,0.064940347,1.799023759,0.116829227,0.036097548,1,1
299,2/18/2017,2287,3,3,58,1,58,1,1,1347,0,0,0,,0,,,0,1,1
300,2/19/2017,2287,3,3,175,1,175,1,1,1522,0,0,0,,0,,,0,1,1
301,3/17/2016,2286,3,2,497,3.5,1739.5,1,3.5,1517,0,0,0,,0,,,0,1,1
302,12/13/2015,2286,3,2,48,8,384,1,5.209862385,1744,2.790137615,2.790137615,0.765209079,,0.535549197,3.646242171,1.952742065,0.146877023,1,1
303,12/13/2015,2286,3,4,150,8,1200,1,8,150,0,0,0,,0,,,0,1,1
304,12/17/2016,2287,3,3,305,6.5,1982.5,1,6.804707504,5077,0.304707504,1.304707504,0.844651748,,0.044778928,0.360749274,0.016153966,0.124127561,1,1
3830,11/23/2016,2585,3,2,326,7,2282,1,5.462365591,1209,1.537634409,1.537634409,1.16771345,1.316790869,0.281496063,1.316790869,0.370671445,0.213774313,3,1
1991,9/16/2016,2585,3,2,240,24,5760,1,21.87893462,826,2.121065375,2.121065375,1.597475863,1.327760516,0.096945551,1.327760516,0.128720475,0.073014335,3,1
307,1/12/2017,2287,3,2,315,5,1575,1,5.400336889,1781,0.400336889,3.099663111,2.234254256,,0.074131836,0.179181438,0.013283049,0.413724977,5,1
308,1/13/2017,2287,3,2,325,3,975,1,3.593615186,1159,0.593615186,1.406384815,0.873140945,,0.165186074,0.679861813,0.112303704,0.242970073,1,1
2295,9/16/2016,2585,3,2,171,22,3762,1,21.87893462,826,0.121065375,2.121065375,1.597475863,1.327760516,0.005533422,0.075785418,0.000419353,0.073014335,3,1
2460,9/16/2016,2585,3,2,70,20,1400,1,21.87893462,826,1.878934625,2.121065375,1.597475863,1.327760516,0.085878707,1.176189681,0.101009649,0.073014335,3,1
311,1/31/2017,2287,3,2,106,5,530,1,3.672877847,483,1.327122153,1.327122153,0.81181072,,0.361330327,1.634767958,0.590691241,0.221028511,1,1
312,1/31/2017,2287,3,2,113,4,452,1,3.672877847,483,0.327122153,1.327122153,0.81181072,,0.089064262,0.402953724,0.035888776,0.221028511,1,1
313,1/31/2017,2287,3,2,118,3,354,1,3.672877847,483,0.672877847,1.327122153,0.81181072,,0.183201804,0.828860509,0.15184874,0.221028511,1,1
314,2/14/2017,2287,3,2,291,6.5,1891.5,1,6.961662631,1239,0.461662631,1.038337369,0.369246528,,0.066314996,1.250282931,0.082912508,0.053039992,1,1
3902,9/16/2016,2585,3,2,125,22,2750,1,21.87893462,826,0.121065375,2.121065375,1.597475863,1.327760516,0.005533422,0.075785418,0.000419353,0.073014335,3,1
3963,9/16/2016,2585,3,2,220,20,4400,1,21.87893462,826,1.878934625,2.121065375,1.597475863,1.327760516,0.085878707,1.176189681,0.101009649,0.073014335,3,1
317,3/8/2017,2287,3,2,300,3.5,1050,1,3.5,485,0,0,0,,0,,,0,1,1
318,4/8/2017,2287,3,21,260,3,780,1,3,615,0,0,0,,0,,,0,1,1
319,12/11/2015,2286,3,3,607,3,1821,1,3.086086552,2149,0.086086552,0.913913448,0.478273413,,0.027895054,0.179994433,0.005020954,0.154977317,1,1
320,3/15/2016,2286,3,2,271,3,813,1,3.264826176,978,0.264826176,0.264826176,0.249559982,,0.081114939,1.061172444,0.086076938,0.07643898,1,1
321,1/11/2016,2286,3,2,42,5.25,220.5,1,4.612853629,1626,0.637146371,0.637146371,0.495314056,,0.138124125,1.286348254,0.177675727,0.107376929,1,1
322,1/18/2016,2286,3,2,76,3.5,266,1,3.777777778,171,0.277777778,0.277777778,0.248451998,,0.073529412,1.118033989,0.082208382,0.065766705,1,1
323,12/11/2015,2286,3,2,180,5,900,1,5,300,0,0,0,,0,,,0,1,1
324,1/12/2016,2286,3,2,309,5,1545,1,5.176844262,1220,0.176844262,0.176844262,0.113741692,,0.03416063,1.554788393,0.053112551,0.021971241,1,1
325,11/14/2016,2286,3,2,17,4,68,1,5.289256198,2299,1.289256198,1.289256198,0.696928147,,0.24375,1.849912654,0.450916209,0.131762978,1,1
326,11/23/2016,2286,3,4,156,2.5,390,1,3.573423207,2077,1.073423207,1.573423207,0.722115386,,0.30039073,1.486498179,0.446530273,0.202079447,1,1
327,11/26/2016,2286,3,3,701,5,3505,1,5.201815642,1790,0.201815642,1.298184358,0.439356817,,0.038797154,0.459343373,0.017821216,0.084462205,1,1
2048,6/1/2016,2585,3,17,288,11,3168,1,11.68907563,952,0.68907563,1.68907563,1.268545777,1.331505461,0.058950395,0.543201233,0.032021927,0.108524046,3,1
2202,6/1/2016,2585,3,17,224,10,2240,1,11.68907563,952,1.68907563,1.68907563,1.268545777,1.331505461,0.144500359,1.331505461,0.192403018,0.108524046,3,1
330,12/5/2016,2286,3,3,436,4.5,1962,1,4.5,1157,0,0,0,,0,,,0,1,1
2262,6/1/2016,2585,3,17,195,13,2535,1,11.68907563,952,1.31092437,1.68907563,1.268545777,1.331505461,0.112149533,1.033407224,0.115896137,0.108524046,3,1
332,1/26/2017,2286,3,2,13,4,52,1,4.908690869,909,0.908690869,1.091309131,0.861996392,,0.185118781,1.054170154,0.195146694,0.175606168,1,1
333,2/22/2017,2286,3,3,200,1,200,1,1,330,0,0,0,,0,,,0,1,1
334,1/21/2016,2287,3,3,800,3,2400,1,2.960577362,4382,0.039422638,0.460577362,0.214904073,,0.013315861,0.183442954,0.002442701,0.072588569,1,1
335,2/1/2016,2287,3,3,700,1.5,1050,1,1.5,2715,0,0,0,,0,,,0,1,1
336,2/29/2016,2287,3,3,1116,1,1116,1,1,2923,0,0,0,,0,,,0,1,1
337,1/2/2016,2286,3,3,216,3,648,1,3.346125491,6104,0.346125491,0.653874509,0.44431679,,0.103440679,0.779006105,0.08058092,0.132785453,1,1
338,1/3/2016,2286,3,3,458,2.25,1030.5,1,2.982138561,4157,0.732138561,1.017861439,0.831788346,,0.245507895,0.880198148,0.216095595,0.27892344,1,1
339,1/4/2016,2287,3,3,458,2.5,1145,1,2.374785592,2332,0.125214408,0.374785592,0.216629998,,0.052726616,0.578010476,0.030476536,0.091220866,1,1
340,1/16/2016,2287,3,3,600,2,1200,1,2,3705,0,0,0,,0,,,0,1,1
341,1/18/2016,2287,3,3,467,1,467,1,2.082409972,5054,1.082409972,1.917590028,0.955108963,,0.519787163,1.133284279,0.58906662,0.458655585,1,1
342,12/12/2016,2287,3,3,911,7,6377,1,7.221114038,5314,0.221114038,0.778885962,0.486734258,,0.030620488,0.454280821,0.013910301,0.067404317,1,1
343,12/30/2016,2287,3,3,1040,2.5,2600,1,2.664797239,3477,0.164797239,1.335202761,0.469081793,,0.061842318,0.351318771,0.021726367,0.176029075,1,1
344,2/12/2017,2287,3,3,726,1,726,1,1,1741,0,0,0,,0,,,0,1,1
345,12/28/2015,2286,3,3,625,5,3125,1,4.505018821,3188,0.494981179,0.505018821,0.499974811,,0.109873277,0.990012234,0.108775888,0.110981736,1,1
346,12/12/2015,2286,3,2,412,3.5,1442,1,4.403324584,3429,0.903324584,1.096675416,0.75124124,,0.205146036,1.202442753,0.246676364,0.170607736,1,1
347,12/15/2015,2286,3,2,562,3.25,1826.5,1,3.309917355,1694,0.059917355,0.309917355,0.195384144,,0.018102372,0.30666437,0.005551353,0.059029916,1,1
348,12/30/2015,2286,3,3,425,4.5,1912.5,1,4.663691333,3473,0.163691333,0.836308667,0.478877622,,0.035099092,0.341822891,0.011997673,0.1026821,1,1
349,12/18/2015,2286,3,3,194,4,776,1,4.082386364,2200,0.082386364,0.167613636,0.117512033,,0.020180932,0.701088742,0.014148625,0.028785133,1,1
350,1/13/2016,2287,3,3,225,2,450,1,2,1782,0,0,0,,0,,,0,1,1
351,12/19/2015,2286,3,3,290,5,1450,1,4.31754682,5927,0.68245318,0.68245318,0.251143876,,0.158065033,2.717379345,0.429522656,0.058168188,1,1
352,12/12/2015,2286,3,2,13,5,65,1,4.403324584,3429,0.596675416,1.096675416,0.75124124,,0.135505663,0.794252743,0.107625744,0.170607736,1,1
353,12/15/2015,2286,3,2,230,3.5,805,1,3.309917355,1694,0.190082645,0.309917355,0.195384144,,0.057428215,0.972866277,0.055869973,0.059029916,1,1
354,12/15/2015,2286,3,2,288,3,864,1,3.309917355,1694,0.309917355,0.309917355,0.195384144,,0.093632959,1.586195017,0.148520133,0.059029916,1,1
355,12/17/2015,2286,3,3,308,4,1232,1,4,4501.4,0,0,0,,0,,,0,1,1
356,12/20/2015,2286,3,3,125,4.5,562.5,1,4.59905945,5635,0.09905945,2.09905945,0.624086913,,0.021539067,0.15872701,0.003418832,0.135698814,1,1
357,11/12/2016,2287,3,4,105,10,1050,1,11.58781764,1338,1.587817638,8.412182362,4.940749947,,0.137024735,0.321371787,0.044035884,0.4263745,5,1
358,1/3/2017,2287,3,3,487,1.5,730.5,1,1.5,1372,0,0,0,,0,,,0,1,1
359,1/9/2017,2287,3,3,400,2.5,1000,1,2.03652301,5476,0.463476991,0.463476991,0.130106013,,0.227582496,3.562302626,0.810717725,0.063886346,1,1
360,12/8/2015,2287,3,3,160,4,640,1,4.216216216,1850,0.216216216,0.283783784,0.247706794,,0.051282051,0.872871561,0.044762644,0.05875097,1,1
361,2/24/2016,2287,3,3,600,1,600,1,1,1995,0,0,0,,0,,,0,1,1
362,3/7/2016,2287,3,4,185,6,1110,1,6,185,0,0,0,,0,,,0,1,1
363,3/7/2016,2287,3,2,315,3.5,1102.5,1,3.5,315,0,0,0,,0,,,0,1,1
364,3/7/2016,2287,3,3,460,2,920,1,2,1675,0,0,0,,0,,,0,1,1
365,1/4/2016,2287,3,3,749,2.5,1872.5,1,2.374785592,2332,0.125214408,0.374785592,0.216629998,,0.052726616,0.578010476,0.030476536,0.091220866,1,1
366,1/6/2016,2287,3,3,274,2,548,1,2,1621,0,0,0,,0,,,0,1,1
367,1/11/2016,2287,3,3,526,2,1052,1,2,1690,0,0,0,,0,,,0,1,1
368,12/12/2015,2286,3,14,90,14,1260,1,14,90,0,0,0,,0,,,0,1,1
369,11/8/2016,2286,3,2,93,12,1116,1,13.7029218,5921,1.702921804,9.702921804,3.806376916,,0.124274358,0.447386541,0.055598675,0.277778489,5,1
370,11/21/2016,2286,3,2,129,4.5,580.5,1,4.58493495,3382,0.08493495,1.58493495,0.611657387,,0.018524788,0.138860335,0.002572358,0.133405903,1,1
2681,6/1/2016,2585,3,17,245,13,3185,1,11.68907563,952,1.31092437,1.68907563,1.268545777,1.331505461,0.112149533,1.033407224,0.115896137,0.108524046,3,1
372,1/12/2017,2287,3,3,1105,2,2210,1,1.893330943,5578,0.106669057,1.106669057,0.314766531,,0.056339362,0.338883098,0.019092457,0.166250138,1,1
373,1/15/2017,2287,3,3,55,2.5,137.5,1,3.783240028,2858,1.283240028,1.283240028,1.249557962,,0.339190751,1.026955185,0.348333701,0.330287783,1,1
374,1/16/2017,2287,3,3,211,2.5,527.5,1,2.648981779,2799,0.148981779,0.851018221,0.356070511,,0.056241149,0.418405273,0.023531593,0.134417878,1,1
