Date,Aggregator,Market Real,Crop,Quantity Real,Price,Amount,State
2016-07-24,2287.0,1.0,16,287.0,15.0,4305.0,1.0
2016-07-26,2287.0,1.0,16,110.0,18.0,1980.0,1.0
2016-07-30,2287.0,1.0,7,50.0,9.0,450.0,1.0
2016-08-01,2287.0,1.0,7,50.0,7.0,350.0,1.0
2016-08-01,2287.0,1.0,16,100.0,18.0,1800.0,1.0
2015-11-27,2287.0,1.0,1,29.0,15.0,435.0,1.0
2015-11-27,2287.0,1.0,4,8.0,12.0,96.0,1.0
2015-11-27,2287.0,1.0,5,40.0,5.0,200.0,1.0
2015-11-28,2287.0,1.0,5,15.0,5.0,75.0,1.0
2015-11-28,2287.0,1.0,6,10.0,10.0,100.0,1.0
2015-11-29,2287.0,1.0,2,255.0,6.0,1530.0,1.0
2015-11-29,2287.0,1.0,1,35.0,15.0,525.0,1.0
2015-11-29,2287.0,1.0,5,44.0,5.0,220.0,1.0
2015-11-29,2287.0,1.0,6,90.0,10.0,900.0,1.0
2015-11-30,2287.0,1.0,2,275.0,5.0,1375.0,1.0
2015-11-30,2287.0,1.0,5,25.0,5.0,125.0,1.0
2015-12-02,2287.0,1.0,6,62.0,10.0,620.0,1.0
2015-12-03,2287.0,1.0,2,240.0,5.5,1320.0,1.0
2015-12-06,2287.0,1.0,1,82.0,5.0,410.0,1.0
2015-12-07,2287.0,1.0,6,200.0,12.0,2400.0,1.0
2015-12-10,2287.0,1.0,6,120.0,11.0,1320.0,1.0
2015-12-13,2287.0,1.0,2,118.0,6.0,708.0,1.0
2015-12-13,2287.0,1.0,6,115.0,10.0,1150.0,1.0
2015-12-20,2287.0,1.0,6,55.0,20.0,1100.0,1.0
2015-12-24,2287.0,1.0,2,150.0,11.0,1650.0,1.0
2015-12-29,2287.0,1.0,2,150.0,11.0,1650.0,1.0
2015-12-29,2287.0,1.0,15,13.0,20.0,260.0,1.0
2015-12-29,2287.0,1.0,19,12.0,8.0,96.0,1.0
2015-12-29,2287.0,1.0,15,13.0,15.0,195.0,1.0
2016-01-04,2287.0,1.0,2,70.0,10.0,700.0,1.0
2016-01-07,2287.0,1.0,6,38.0,12.0,456.0,1.0
2016-01-12,2287.0,1.0,2,84.0,5.0,420.0,1.0
2016-01-12,2287.0,1.0,6,20.0,15.0,300.0,1.0
2016-01-24,2287.0,2.0,2,245.0,5.0,1225.0,1.0
2016-08-06,2287.0,1.0,16,62.0,20.0,1240.0,1.0
2016-08-10,2287.0,1.0,16,70.0,20.0,1400.0,1.0
2016-08-19,2287.0,1.0,16,72.0,20.0,1440.0,1.0
2016-08-23,2287.0,1.0,16,123.0,21.0,2583.0,1.0
2016-08-30,2287.0,1.0,16,53.0,25.0,1325.0,1.0
2016-09-06,2287.0,1.0,5,25.0,28.0,700.0,1.0
2016-09-18,2287.0,1.0,5,15.0,40.0,600.0,1.0
2016-09-30,2287.0,1.0,5,32.0,23.0,736.0,1.0
2016-10-01,2287.0,1.0,5,65.0,22.0,1430.0,1.0
2016-10-13,2287.0,1.0,5,68.0,17.0,1156.0,1.0
2016-10-12,2287.0,1.0,5,72.0,18.0,1296.0,1.0
2016-10-15,2287.0,1.0,5,60.0,21.0,1260.0,1.0
2016-10-20,2287.0,1.0,6,22.0,20.0,440.0,1.0
2016-10-22,2287.0,1.0,5,55.0,24.0,1320.0,1.0
2016-10-23,2287.0,1.0,5,41.0,26.0,1066.0,1.0
2016-10-25,2287.0,1.0,5,45.0,29.0,1305.0,1.0
2016-10-26,2287.0,1.0,5,35.0,32.0,1120.0,1.0
2016-11-02,2287.0,1.0,2,55.0,13.0,715.0,1.0
2016-11-02,2287.0,1.0,5,45.0,22.0,990.0,1.0
2016-11-03,2287.0,1.0,6,200.0,20.0,4000.0,1.0
2016-11-04,2287.0,1.0,5,70.0,26.0,1820.0,1.0
2016-11-23,2287.0,1.0,2,336.0,4.25,1428.0,1.0
2016-11-27,2287.0,1.0,3,749.0,5.5,4119.5,1.0
2016-11-17,2287.0,1.0,3,676.0,8.0,5408.0,1.0
2016-11-20,2287.0,1.0,1,8.0,12.0,96.0,1.0
2016-11-21,2287.0,1.0,6,40.0,5.0,200.0,1.0
2016-12-05,2287.0,1.0,1,3.0,16.0,48.0,1.0
2016-12-11,2287.0,1.0,2,242.0,2.0,484.0,1.0
2016-12-26,2287.0,3.0,2,383.0,3.5,1340.5,1.0
2017-01-24,2287.0,1.0,2,135.0,6.0,810.0,1.0
2017-01-18,2287.0,1.0,18,7.0,24.0,168.0,1.0
2017-02-17,2287.0,3.0,2,176.0,6.0,1056.0,1.0
2017-03-02,2287.0,1.0,2,58.0,15.0,870.0,1.0
2017-03-04,2287.0,1.0,2,100.0,4.0,400.0,1.0
2017-03-06,2287.0,1.0,2,50.0,4.0,200.0,1.0
2017-03-17,2287.0,1.0,2,80.0,1.0,80.0,1.0
2017-03-29,2287.0,1.0,2,105.0,1.0,105.0,1.0
2017-04-05,2287.0,1.0,18,10.0,15.0,150.0,1.0
2017-04-20,2287.0,1.0,18,7.0,15.0,105.0,1.0
2017-05-18,2287.0,1.0,18,8.0,16.0,128.0,1.0
2017-05-22,2287.0,1.0,18,5.0,28.0,140.0,1.0
2017-06-22,2287.0,1.0,1,15.0,5.0,75.0,1.0
2017-06-24,2287.0,1.0,1,14.0,5.0,70.0,1.0
2017-06-30,2287.0,1.0,1,20.0,5.0,100.0,1.0
2017-07-03,2287.0,1.0,1,10.0,5.0,50.0,1.0
2015-12-08,2287.0,1.0,10,30.0,22.0,660.0,1.0
2015-12-23,2287.0,1.0,2,64.0,4.0,256.0,1.0
2015-12-26,2287.0,1.0,10,15.0,22.0,330.0,1.0
2015-12-29,2287.0,1.0,4,960.0,10.0,9600.0,1.0
2016-01-02,2287.0,1.0,3,665.0,4.0,2660.0,1.0
2016-01-03,2287.0,3.0,3,685.0,3.0,2055.0,1.0
2016-09-08,2287.0,1.0,18,26.0,12.0,312.0,1.0
2016-11-19,2287.0,1.0,2,286.0,4.0,1144.0,1.0
2015-11-29,2287.0,1.0,4,75.0,11.0,825.0,1.0
2015-11-29,2287.0,1.0,5,25.0,5.0,125.0,1.0
2015-12-11,2287.0,1.0,9,65.0,4.0,260.0,1.0
2015-12-05,2287.0,1.0,4,20.0,12.0,240.0,1.0
2015-12-10,2287.0,1.0,2,25.0,6.0,150.0,1.0
2016-01-31,2287.0,1.0,9,14.0,4.0,56.0,1.0
2016-02-11,2287.0,1.0,2,70.0,2.25,157.5,1.0
2016-02-26,2287.0,1.0,2,140.0,3.0,420.0,1.0
2015-11-27,2287.0,1.0,2,192.0,6.0,1152.0,1.0
2015-11-28,2287.0,1.0,2,51.0,7.0,357.0,1.0
2015-11-28,2287.0,1.0,2,210.0,6.0,1260.0,1.0
2015-11-28,2287.0,1.0,9,40.0,5.0,200.0,1.0
2015-12-05,2287.0,1.0,8,120.0,6.0,720.0,1.0
2015-12-09,2287.0,1.0,8,120.0,7.0,840.0,1.0
2016-09-28,2287.0,1.0,5,68.0,25.0,1700.0,1.0
2016-10-13,2287.0,1.0,5,65.0,17.0,1105.0,1.0
2016-10-15,2287.0,1.0,5,62.0,18.0,1116.0,1.0
2016-10-17,2287.0,1.0,5,70.0,17.0,1190.0,1.0
2016-10-23,2287.0,1.0,5,46.0,25.0,1150.0,1.0
2016-10-31,2287.0,1.0,4,48.0,30.0,1440.0,1.0
2016-10-31,2287.0,1.0,2,37.0,16.0,592.0,1.0
2016-11-02,2287.0,1.0,4,60.0,32.0,1920.0,1.0
2016-11-02,2287.0,1.0,5,45.0,30.0,1350.0,1.0
2016-11-09,2287.0,1.0,4,65.0,23.0,1495.0,1.0
2016-11-12,2287.0,1.0,4,90.0,12.0,1080.0,1.0
2016-11-12,2287.0,1.0,2,170.0,5.0,850.0,1.0
2016-11-23,2287.0,1.0,2,219.0,4.25,930.75,1.0
2016-11-22,2287.0,1.0,4,210.0,3.0,630.0,1.0
2016-11-19,2287.0,1.0,2,170.0,4.0,680.0,1.0
2016-11-18,2287.0,1.0,4,245.0,3.5,857.5,1.0
2016-11-21,2287.0,1.0,2,150.0,4.0,600.0,1.0
2017-02-11,2287.0,1.0,3,100.0,4.5,450.0,1.0
2016-02-06,2287.0,1.0,10,23.2,10.0,232.0,1.0
2016-02-06,2287.0,1.0,2,17.0,3.0,51.0,1.0
2016-02-21,2286.0,3.0,2,55.0,2.25,123.75,1.0
2016-03-29,2287.0,1.0,10,10.0,5.0,50.0,1.0
2016-07-23,2287.0,1.0,16,21.0,18.0,378.0,1.0
2016-07-28,2287.0,1.0,16,18.0,20.0,360.0,1.0
2015-11-29,2287.0,1.0,3,145.0,6.0,870.0,1.0
2015-12-03,2287.0,1.0,8,190.0,4.0,760.0,1.0
2015-12-08,2287.0,1.0,3,990.0,4.0,3960.0,1.0
2015-12-27,2287.0,1.0,10,30.0,20.0,600.0,1.0
2016-11-10,2287.0,1.0,2,30.0,5.0,150.0,1.0
2016-11-23,2287.0,1.0,2,45.0,4.25,191.25,1.0
2016-11-17,2287.0,1.0,2,40.0,4.0,160.0,1.0
2016-12-06,2287.0,1.0,2,65.0,2.0,130.0,1.0
2016-12-11,2287.0,1.0,2,64.0,2.0,128.0,1.0
2017-01-09,2287.0,3.0,3,491.0,2.0,982.0,1.0
2017-01-23,2287.0,3.0,3,165.0,2.5,412.5,1.0
2017-01-29,2287.0,3.0,3,600.0,2.0,1200.0,1.0
2017-02-04,2287.0,3.0,3,447.0,1.5,670.5,1.0
2017-02-18,2287.0,1.0,30,52.0,10.0,520.0,1.0
2017-03-15,2287.0,1.0,10,150.0,1.0,150.0,1.0
2017-03-26,2287.0,1.0,10,45.0,2.0,90.0,1.0
2017-06-23,2287.0,1.0,16,92.0,10.0,920.0,1.0
2015-12-17,2286.0,3.0,3,642.0,4.0,2568.0,1.0
2016-01-16,2287.0,1.0,2,16.0,6.0,96.0,1.0
2016-02-01,2287.0,1.0,3,278.0,1.0,278.0,1.0
2016-11-04,2287.0,3.0,3,300.0,13.0,3900.0,1.0
2016-11-06,2287.0,3.0,3,800.0,12.5,10000.0,1.0
2016-11-08,2287.0,1.0,3,900.0,13.0,11700.0,1.0
2016-11-10,2287.0,1.0,3,300.0,10.0,3000.0,1.0
2016-07-20,2287.0,8.0,44,365.0,5.0,1825.0,1.0
2015-12-02,2287.0,1.0,2,67.0,7.0,469.0,1.0
2015-12-09,2287.0,1.0,2,128.0,6.0,768.0,1.0
2015-12-23,2287.0,1.0,2,70.0,11.0,770.0,1.0
2015-12-29,2287.0,1.0,2,53.0,10.0,530.0,1.0
2016-01-05,2287.0,1.0,2,77.0,7.0,539.0,1.0
2016-01-12,2287.0,1.0,2,88.0,5.0,440.0,1.0
2016-01-18,2287.0,1.0,2,82.0,4.0,328.0,1.0
2016-01-28,2287.0,2.0,2,97.0,2.4,232.8,1.0
2015-12-02,2287.0,1.0,3,460.0,4.0,1840.0,1.0
2015-12-08,2287.0,1.0,3,170.0,4.0,680.0,1.0
2015-12-14,2287.0,1.0,10,30.0,20.0,600.0,1.0
2015-12-18,2287.0,1.0,2,25.0,9.0,225.0,1.0
2015-12-20,2287.0,3.0,3,275.0,4.5,1237.5,1.0
2015-12-27,2287.0,1.0,3,475.0,6.0,2850.0,1.0
2016-02-11,2287.0,1.0,2,105.0,2.25,236.25,1.0
2016-02-19,2287.0,1.0,2,20.0,3.0,60.0,1.0
2016-02-19,2287.0,1.0,2,203.0,2.0,406.0,1.0
2016-03-17,2287.0,1.0,2,95.0,3.0,285.0,1.0
2016-04-03,2287.0,8.0,18,25.0,12.0,300.0,1.0
2016-05-06,2287.0,1.0,1,3.5,22.0,77.0,1.0
2016-05-08,2287.0,1.0,18,7.5,13.0,97.5,1.0
2016-05-08,2287.0,1.0,1,9.0,23.5,211.5,1.0
2016-05-08,2287.0,1.0,18,8.5,15.0,127.5,1.0
2016-05-10,2287.0,1.0,1,26.0,16.0,416.0,1.0
2016-05-12,2287.0,1.0,1,37.5,7.0,262.5,1.0
2016-05-16,2287.0,1.0,1,51.0,6.0,306.0,1.0
2016-05-16,2287.0,1.0,18,5.5,27.0,148.5,1.0
2016-05-20,2287.0,1.0,1,36.0,6.0,216.0,1.0
2016-05-20,2287.0,1.0,16,15.0,14.0,210.0,1.0
2016-06-16,2287.0,1.0,16,96.0,12.0,1152.0,1.0
2017-02-28,2287.0,1.0,2,100.0,4.0,400.0,1.0
2016-01-05,2287.0,1.0,2,62.0,7.0,434.0,1.0
2016-02-04,2287.0,1.0,10,26.5,10.0,265.0,1.0
2016-01-13,2287.0,1.0,13,30.0,9.0,270.0,1.0
2016-01-18,2287.0,1.0,10,20.0,14.0,280.0,1.0
2016-02-05,2287.0,1.0,10,51.0,11.0,561.0,1.0
2016-01-03,2286.0,3.0,4,300.0,1.0,300.0,1.0
2015-11-27,2287.0,1.0,10,49.0,30.0,1470.0,1.0
2015-11-28,2287.0,1.0,4,85.0,12.0,1020.0,1.0
2015-12-02,2287.0,1.0,10,63.0,27.0,1701.0,1.0
2015-12-03,2287.0,1.0,10,65.0,28.0,1820.0,1.0
2015-12-12,2287.0,1.0,10,70.0,21.0,1470.0,1.0
2015-12-13,2287.0,1.0,10,59.0,20.0,1180.0,1.0
2015-12-14,2287.0,1.0,10,130.0,19.0,2470.0,1.0
2015-12-16,2287.0,1.0,9,35.0,5.0,175.0,1.0
2015-12-17,2287.0,1.0,9,35.0,5.0,175.0,1.0
2015-12-20,2287.0,1.0,10,65.0,25.0,1625.0,1.0
2015-12-27,2287.0,1.0,10,42.0,21.0,882.0,1.0
2015-12-27,2287.0,1.0,15,8.0,10.0,80.0,1.0
2015-12-29,2287.0,1.0,10,61.0,22.0,1342.0,1.0
2016-01-03,2287.0,1.0,10,12.5,21.0,262.5,1.0
2016-01-18,2287.0,1.0,10,90.0,14.0,1260.0,1.0
2015-11-28,2287.0,1.0,7,85.0,10.0,850.0,1.0
2015-12-06,2287.0,1.0,5,45.0,6.0,270.0,1.0
2016-01-03,2287.0,3.0,10,55.0,22.0,1210.0,1.0
2016-08-05,2287.0,1.0,5,10.0,70.0,700.0,1.0
2016-08-19,2287.0,1.0,5,55.0,35.0,1925.0,1.0
2016-08-23,2287.0,1.0,5,44.0,39.0,1716.0,1.0
2016-09-14,2287.0,1.0,5,38.0,40.0,1520.0,1.0
2016-09-20,2287.0,1.0,5,40.0,42.0,1680.0,1.0
2016-09-23,2287.0,1.0,5,40.0,43.0,1720.0,1.0
2016-09-26,2287.0,1.0,5,50.0,28.0,1400.0,1.0
2016-09-30,2287.0,1.0,5,43.0,22.0,946.0,1.0
2016-10-10,2287.0,1.0,5,32.0,16.0,512.0,1.0
2016-10-12,2287.0,1.0,5,40.0,20.0,800.0,1.0
2016-10-15,2287.0,1.0,5,90.0,19.0,1710.0,1.0
2016-10-18,2287.0,1.0,5,65.0,19.0,1235.0,1.0
2016-10-20,2287.0,1.0,5,62.0,24.0,1488.0,1.0
2016-10-23,2287.0,1.0,5,32.0,24.0,768.0,1.0
2016-10-25,2287.0,1.0,5,35.0,28.0,980.0,1.0
2016-10-29,2287.0,1.0,5,37.0,31.0,1147.0,1.0
2016-11-23,2287.0,1.0,5,120.0,8.0,960.0,1.0
2016-11-24,2287.0,1.0,5,120.0,10.0,1200.0,1.0
2016-11-17,2287.0,1.0,5,85.0,10.0,850.0,1.0
2016-11-19,2287.0,1.0,5,60.0,10.0,600.0,1.0
2016-11-21,2287.0,1.0,5,67.0,10.0,670.0,1.0
2016-11-29,2287.0,1.0,2,75.0,3.0,225.0,1.0
2016-12-06,2287.0,1.0,2,180.0,2.0,360.0,1.0
2016-12-11,2287.0,1.0,2,104.0,2.0,208.0,1.0
2017-04-16,2287.0,1.0,21,342.0,1.0,342.0,1.0
2016-02-22,2286.0,6.0,2,239.0,2.5,597.5,1.0
2016-03-11,2286.0,1.0,23,1400.0,0.2,280.0,1.0
2016-07-20,2286.0,1.0,6,21.0,13.0,273.0,1.0
2016-07-20,2286.0,1.0,16,15.5,21.0,325.5,1.0
2015-12-12,2286.0,3.0,2,380.0,4.0,1520.0,1.0
2015-12-12,2286.0,3.0,2,234.0,3.5,819.0,1.0
2015-12-18,2286.0,3.0,7,273.0,10.5,2866.5,1.0
2015-12-25,2286.0,3.0,7,448.0,5.75,2576.0,1.0
2015-12-25,2286.0,3.0,3,275.0,5.0,1375.0,1.0
2015-12-27,2286.0,3.0,3,441.0,5.3,2337.3,1.0
2015-12-30,2286.0,3.0,8,338.0,5.5,1859.0,1.0
2016-01-02,2286.0,3.0,3,697.0,3.0,2091.0,1.0
2015-12-08,2287.0,3.0,3,800.0,4.5,3600.0,1.0
2015-12-26,2287.0,1.0,3,760.0,5.0,3800.0,1.0
2015-12-28,2287.0,1.0,3,654.0,5.25,3433.5,1.0
2015-12-31,2287.0,1.0,3,233.0,5.0,1165.0,1.0
2016-01-01,2287.0,1.0,3,190.0,4.0,760.0,1.0
2016-01-11,2287.0,3.0,3,592.0,2.0,1184.0,1.0
2017-01-20,2287.0,3.0,3,500.0,3.0,1500.0,1.0
2017-04-01,2287.0,1.0,21,270.0,4.0,1080.0,1.0
2017-04-06,2287.0,1.0,21,390.0,2.0,780.0,1.0
2017-04-03,2287.0,1.0,21,210.0,3.0,630.0,1.0
2017-04-07,2287.0,1.0,21,185.0,2.0,370.0,1.0
2017-04-08,2287.0,1.0,21,123.0,1.5,184.5,1.0
2017-04-10,2287.0,1.0,21,432.0,1.0,432.0,1.0
2017-04-22,2287.0,1.0,21,200.0,0.7,140.0,1.0
2017-04-20,2287.0,1.0,21,300.0,1.0,300.0,1.0
2017-04-23,2287.0,1.0,21,300.0,1.0,300.0,1.0
2017-04-26,2287.0,1.0,21,230.0,1.0,230.0,1.0
2017-04-27,2287.0,1.0,21,328.0,1.5,492.0,1.0
2017-04-28,2287.0,1.0,21,232.0,1.0,232.0,1.0
2017-05-03,2287.0,1.0,21,318.0,1.0,318.0,1.0
2017-05-11,2287.0,1.0,21,71.0,7.5,532.5,1.0
2017-05-15,2287.0,1.0,21,115.0,8.0,920.0,1.0
2017-05-18,2287.0,1.0,21,98.0,9.0,882.0,1.0
2017-05-21,2287.0,1.0,21,60.0,10.0,600.0,1.0
2017-05-28,2287.0,1.0,21,250.0,10.0,2500.0,1.0
2016-02-04,2287.0,1.0,9,14.0,3.0,42.0,1.0
2016-02-25,2286.0,6.0,2,152.0,2.5,380.0,1.0
2016-03-06,2287.0,1.0,2,210.0,3.0,630.0,1.0
2016-01-15,2286.0,1.0,4,57.0,4.0,228.0,1.0
2016-11-23,2287.0,1.0,3,135.0,2.0,270.0,1.0
2016-12-06,2286.0,3.0,2,182.0,2.0,364.0,1.0
2017-03-07,2287.0,1.0,2,48.0,3.0,144.0,1.0
2017-03-07,2287.0,1.0,10,17.0,10.0,170.0,1.0
2016-02-24,2287.0,1.0,4,300.0,2.0,600.0,1.0
2016-02-24,2287.0,1.0,10,70.0,7.0,490.0,1.0
2015-12-24,2287.0,1.0,3,795.0,4.0,3180.0,1.0
2015-12-24,2287.0,1.0,7,15.0,11.0,165.0,1.0
2015-12-25,2287.0,1.0,3,384.0,4.0,1536.0,1.0
2015-12-25,2287.0,1.0,10,99.0,23.0,2277.0,1.0
2015-12-25,2287.0,1.0,9,25.0,2.0,50.0,1.0
2015-12-29,2287.0,1.0,3,795.0,4.0,3180.0,1.0
2015-12-29,2287.0,1.0,7,15.0,11.0,165.0,1.0
2015-12-29,2287.0,1.0,3,204.0,4.0,816.0,1.0
2015-12-31,2287.0,1.0,3,889.0,5.0,4445.0,1.0
2016-01-02,2287.0,1.0,23,95.0,9.0,855.0,1.0
2016-01-03,2287.0,3.0,4,132.0,4.0,528.0,1.0
2016-01-03,2287.0,3.0,2,96.0,12.0,1152.0,1.0
2016-01-09,2287.0,1.0,3,846.0,2.0,1692.0,1.0
2016-01-09,2287.0,1.0,2,91.0,6.0,546.0,1.0
2016-01-18,2287.0,1.0,3,765.0,1.5,1147.5,1.0
2016-01-18,2287.0,1.0,10,12.0,14.0,168.0,1.0
2016-01-31,2287.0,1.0,9,33.0,4.0,132.0,1.0
2016-02-08,2287.0,1.0,13,7.0,9.0,63.0,1.0
2016-02-10,2287.0,1.0,13,16.0,7.0,112.0,1.0
2015-12-11,2287.0,1.0,9,55.0,4.0,220.0,1.0
2016-01-05,2287.0,1.0,9,40.0,2.0,80.0,1.0
2016-02-21,2286.0,3.0,2,66.0,2.25,148.5,1.0
2015-12-10,2287.0,1.0,6,10.0,10.0,100.0,1.0
2015-12-11,2287.0,1.0,9,75.0,3.0,225.0,1.0
2015-12-13,2287.0,1.0,9,85.0,3.0,255.0,1.0
2015-12-14,2287.0,1.0,9,58.0,2.0,116.0,1.0
2015-12-20,2287.0,1.0,9,80.0,2.0,160.0,1.0
2015-12-24,2287.0,1.0,9,57.0,2.0,114.0,1.0
2015-12-25,2287.0,1.0,9,55.0,1.5,82.5,1.0
2015-12-25,2287.0,1.0,9,32.0,2.0,64.0,1.0
2015-12-27,2287.0,1.0,3,66.0,1.3,85.8,1.0
2015-12-29,2287.0,1.0,9,57.0,2.0,114.0,1.0
2015-12-31,2287.0,1.0,9,61.0,1.0,61.0,1.0
2016-01-05,2287.0,1.0,9,100.0,2.0,200.0,1.0
2016-01-07,2287.0,1.0,9,50.0,1.0,50.0,1.0
2016-01-08,2287.0,1.0,9,38.0,1.0,38.0,1.0
2016-01-29,2287.0,2.0,2,400.0,2.5,1000.0,1.0
2016-02-05,2287.0,1.0,2,84.0,3.0,252.0,1.0
2016-02-05,2287.0,1.0,2,34.0,4.0,136.0,1.0
2016-02-08,2287.0,1.0,2,29.0,2.0,58.0,1.0
2016-02-19,2287.0,1.0,2,195.0,1.5,292.5,1.0
2016-02-19,2287.0,1.0,2,227.0,2.0,454.0,1.0
2016-02-28,2287.0,1.0,2,145.0,4.0,580.0,1.0
2016-03-13,2287.0,1.0,2,218.0,3.0,654.0,1.0
2015-11-28,2287.0,1.0,2,185.0,5.0,925.0,1.0
2015-11-29,2287.0,1.0,2,190.0,5.0,950.0,1.0
2015-11-30,2287.0,1.0,2,90.0,5.0,450.0,1.0
2015-12-06,2287.0,1.0,2,160.0,13.0,2080.0,1.0
2015-12-10,2287.0,1.0,7,110.0,5.0,550.0,1.0
2015-12-29,2287.0,1.0,2,90.0,10.0,900.0,1.0
2016-01-02,2287.0,1.0,2,170.0,10.0,1700.0,1.0
2016-01-12,2287.0,1.0,2,149.0,5.0,745.0,1.0
2016-01-28,2287.0,2.0,2,400.0,2.5,1000.0,1.0
2016-01-29,2287.0,2.0,2,97.0,2.4,232.8,1.0
2016-02-08,2287.0,1.0,2,44.0,3.0,132.0,1.0
2016-02-10,2287.0,1.0,2,67.0,2.0,134.0,1.0
2016-02-19,2287.0,1.0,2,99.0,1.5,148.5,1.0
2016-03-05,2287.0,1.0,2,122.0,1.5,183.0,1.0
2016-03-15,2287.0,1.0,2,217.0,3.0,651.0,1.0
2016-03-29,2287.0,1.0,2,230.0,2.0,460.0,1.0
2016-07-27,2287.0,8.0,18,16.0,30.0,480.0,1.0
2016-10-07,2287.0,4.0,55,465.0,2.5,1162.5,1.0
2016-05-16,2287.0,1.0,17,55.0,24.0,1320.0,1.0
2015-12-23,2287.0,1.0,3,67.0,50.0,3350.0,1.0
2015-12-25,2287.0,1.0,3,35.0,9.0,315.0,1.0
2015-12-25,2287.0,1.0,3,29.0,8.0,232.0,1.0
2015-12-29,2287.0,1.0,4,106.0,10.0,1060.0,1.0
2015-12-31,2287.0,1.0,4,50.0,10.0,500.0,1.0
2015-12-31,2287.0,1.0,4,70.0,9.0,630.0,1.0
2016-01-02,2287.0,1.0,4,170.0,8.0,1360.0,1.0
2016-01-29,2287.0,2.0,3,35.0,1.5,52.5,1.0
2016-01-29,2287.0,2.0,2,128.0,2.25,288.0,1.0
2016-06-26,2287.0,1.0,7,278.0,7.0,1946.0,1.0
2016-07-11,2287.0,1.0,7,155.0,7.0,1085.0,1.0
2016-07-12,2287.0,1.0,7,263.0,8.0,2104.0,1.0
2016-07-30,2287.0,1.0,17,15.0,30.0,450.0,1.0
2016-08-23,2287.0,1.0,17,55.0,17.0,935.0,1.0
2016-08-31,2287.0,1.0,17,32.0,20.0,640.0,1.0
2016-09-06,2287.0,1.0,17,35.0,18.0,630.0,1.0
2016-09-17,2287.0,1.0,17,35.0,24.0,840.0,1.0
2016-09-22,2287.0,1.0,17,45.0,21.0,945.0,1.0
2016-09-27,2287.0,1.0,17,42.0,21.0,882.0,1.0
2016-10-09,2287.0,1.0,5,55.0,18.0,990.0,1.0
2016-10-12,2287.0,1.0,5,50.0,18.0,900.0,1.0
2016-10-12,2287.0,1.0,17,48.0,22.0,1056.0,1.0
2016-10-25,2287.0,1.0,5,19.0,29.0,551.0,1.0
2016-10-25,2287.0,1.0,18,4.0,30.0,120.0,1.0
2016-10-25,2287.0,1.0,18,6.0,20.0,120.0,1.0
2016-10-26,2287.0,1.0,5,10.0,32.0,320.0,1.0
2016-10-27,2287.0,1.0,17,10.0,34.0,340.0,1.0
2016-11-01,2287.0,1.0,5,38.0,35.0,1330.0,1.0
2016-11-06,2287.0,1.0,17,45.0,30.0,1350.0,1.0
2016-11-09,2287.0,1.0,17,20.0,20.0,400.0,1.0
2016-11-14,2287.0,1.0,5,20.0,12.0,240.0,1.0
2016-11-23,2287.0,1.0,2,40.0,4.0,160.0,1.0
2016-11-17,2287.0,1.0,5,45.0,10.0,450.0,1.0
2016-12-12,2287.0,1.0,5,23.5,11.0,258.5,1.0
2016-12-13,2287.0,1.0,5,30.0,12.0,360.0,1.0
2016-12-16,2287.0,1.0,5,30.0,15.0,450.0,1.0
2017-02-04,2287.0,3.0,2,73.0,4.0,292.0,1.0
2017-01-18,2287.0,1.0,2,55.0,9.0,495.0,1.0
2017-02-18,2287.0,1.0,2,56.0,6.0,336.0,1.0
2017-03-07,2287.0,1.0,2,60.0,4.0,240.0,1.0
2017-03-21,2287.0,1.0,2,50.0,1.0,50.0,1.0
2017-04-04,2287.0,1.0,2,30.0,1.0,30.0,1.0
2016-07-27,2287.0,8.0,44,278.0,7.0,1946.0,1.0
2016-01-31,2287.0,1.0,21,12.0,9.0,108.0,1.0
2016-02-22,2287.0,1.0,18,11.0,20.0,220.0,1.0
2016-03-15,2287.0,1.0,23,735.0,8.0,5880.0,1.0
2016-03-26,2287.0,1.0,18,10.0,10.0,100.0,1.0
2016-03-29,2287.0,1.0,18,4.5,10.0,45.0,1.0
2016-01-22,2287.0,1.0,5,6.0,14.0,84.0,1.0
2016-01-31,2287.0,1.0,21,9.0,11.0,99.0,1.0
2016-11-23,2287.0,1.0,2,20.0,4.25,85.0,1.0
2016-12-02,2287.0,1.0,2,20.0,4.0,800.0,1.0
2017-04-13,2287.0,1.0,18,15.0,13.0,195.0,1.0
2017-05-09,2287.0,1.0,18,10.0,15.0,150.0,1.0
2016-04-03,2287.0,8.0,35,460.0,7.0,3220.0,1.0
2016-09-28,2287.0,1.0,17,45.0,22.0,990.0,1.0
2016-02-08,2287.0,1.0,10,35.0,10.0,350.0,1.0
2016-02-08,2287.0,1.0,2,72.0,2.0,144.0,1.0
2016-02-24,2287.0,1.0,2,110.0,1.0,110.0,1.0
2016-02-24,2287.0,1.0,10,55.0,7.0,385.0,1.0
2016-02-24,2287.0,1.0,30,13.0,16.0,208.0,1.0
2016-05-16,2287.0,1.0,6,40.0,8.0,320.0,1.0
2015-12-23,2287.0,1.0,10,18.0,24.0,432.0,1.0
2015-12-29,2287.0,1.0,9,70.0,3.0,210.0,1.0
2016-01-02,2287.0,1.0,9,22.0,4.0,88.0,1.0
2016-01-09,2287.0,1.0,10,71.0,16.0,1136.0,1.0
2016-01-18,2287.0,1.0,2,33.0,4.0,132.0,1.0
