Date,Market Real,Crop,Deviation
6/28/2017,8,9,3.535533906
7/16/2017,22,50,3.535533906
1/3/2017,4,48,3.535533906
2/19/2017,22,48,3.535533906
5/2/2017,22,82,3.535533906
6/14/2016,3,6,3.535533906
8/30/2016,1,17,3.52288437
11/8/2016,3,5,3.52288437
12/27/2016,3,5,3.511884584
8/20/2017,22,2,3.511884584
2/16/2017,4,6,3.511884584
8/8/2017,3,16,3.511884584
6/24/2017,3,21,3.511884584
7/22/2017,22,22,3.504590675
3/7/2017,3,30,3.502550091
11/8/2016,3,3,3.502380143
5/11/2017,12,38,3.5
7/12/2017,7,82,3.5
7/2/2017,3,6,3.499607513
2/13/2017,4,6,3.494894235
7/8/2017,4,22,3.494212903
3/20/2017,4,70,3.488074923
7/26/2017,22,1,3.479926739
5/17/2017,30,82,3.476108936
10/25/2016,3,2,3.469252698
5/31/2017,22,82,3.46504487
8/7/2017,22,20,3.465003608
3/8/2017,3,30,3.464101615
7/8/2017,8,1,3.464101615
11/9/2016,1,5,3.464101615
2/5/2017,22,2,3.464101615
12/16/2016,1,4,3.464101615
5/11/2017,8,82,3.464101615
7/2/2017,15,38,3.464101615
8/5/2017,8,6,3.464101615
6/24/2017,3,6,3.464101615
6/2/2017,22,48,3.464101615
9/13/2016,3,6,3.464101615
7/29/2017,8,6,3.464101615
8/16/2017,3,6,3.460398673
8/6/2017,9,17,3.457230923
7/22/2016,3,17,3.457221565
6/29/2017,8,6,3.444802849
6/5/2017,9,6,3.443220764
8/4/2017,3,17,3.442382896
9/18/2016,4,17,3.440930107
7/16/2017,9,22,3.435112807
8/31/2016,3,6,3.435112807
7/19/2016,3,17,3.430257522
7/7/2017,4,1,3.429815792
7/24/2017,3,6,3.416186422
5/11/2017,22,2,3.415650255
4/26/2017,1,17,3.411894729
7/22/2017,22,20,3.407328882
5/24/2017,14,38,3.405190172
4/14/2017,22,20,3.403429643
4/17/2017,3,6,3.403429643
4/17/2017,9,6,3.400534717
4/18/2017,3,17,3.399346342
6/22/2017,9,82,3.391164992
7/14/2017,3,2,3.391164992
1/20/2017,3,5,3.391164992
7/10/2017,4,22,3.387484317
3/9/2017,7,4,3.386246693
3/27/2017,4,70,3.386246693
5/20/2017,30,82,3.382480816
7/9/2017,4,22,3.375609107
2/6/2017,22,2,3.371448749
2/14/2017,4,6,3.366501646
5/19/2017,12,38,3.366501646
8/19/2017,3,2,3.366501646
7/6/2017,8,6,3.366501646
6/5/2017,22,82,3.363671463
7/28/2017,22,1,3.354101966
5/13/2017,12,21,3.350994877
8/15/2017,9,17,3.349355433
5/1/2017,9,6,3.346640106
8/7/2017,22,45,3.34290293
8/17/2017,22,9,3.335416016
7/21/2017,7,17,3.333333333
2/3/2017,4,4,3.329164059
8/16/2017,9,16,3.327570777
5/16/2017,30,82,3.325944191
5/22/2017,30,82,3.318211313
10/3/2016,3,17,3.31662479
9/28/2016,3,2,3.31662479
7/19/2017,22,48,3.31662479
1/3/2017,4,10,3.311138228
6/5/2017,9,17,3.309161442
5/24/2017,9,22,3.309078422
9/30/2016,3,17,3.308238874
3/11/2017,15,6,3.304037934
6/3/2016,3,17,3.304037934
8/5/2017,22,20,3.304037934
8/16/2017,9,22,3.304037934
5/20/2017,9,21,3.302235895
8/18/2017,9,6,3.295017884
10/5/2016,7,17,3.287784027
5/10/2017,8,22,3.286335345
7/25/2017,22,9,3.286335345
7/9/2017,22,48,3.286335345
3/1/2017,1,30,3.278719262
11/10/2016,8,5,3.278719262
7/9/2017,9,6,3.276634816
8/29/2016,3,17,3.271085447
6/8/2017,15,37,3.269174208
8/6/2017,22,20,3.265986324
8/4/2017,9,17,3.264729933
10/28/2016,12,4,3.256694736
5/27/2017,14,38,3.252118791
7/24/2017,3,17,3.250640962
5/29/2017,3,17,3.236411435
5/31/2017,30,82,3.226563851
5/24/2017,30,82,3.226563851
8/19/2017,12,2,3.224903099
3/2/2017,1,2,3.220671867
8/17/2017,9,1,3.214550254
7/27/2017,22,45,3.214550254
6/21/2017,3,21,3.214550254
4/28/2017,22,48,3.214550254
7/8/2017,8,6,3.214550254
4/28/2017,1,21,3.214550254
1/4/2017,4,67,3.214550254
8/11/2017,8,42,3.214550254
6/27/2017,8,2,3.214550254
4/18/2017,3,6,3.214550254
1/18/2017,9,4,3.214550254
7/25/2016,1,18,3.214550254
7/13/2017,60,22,3.214550254
7/6/2017,9,82,3.214550254
8/6/2017,4,1,3.214550254
9/27/2016,3,17,3.214550254
8/13/2017,22,18,3.214550254
10/9/2016,7,6,3.214550254
8/23/2016,3,17,3.214550254
9/19/2016,7,17,3.209361307
7/6/2017,4,1,3.209361307
4/10/2017,22,48,3.209361307
3/18/2017,1,6,3.207134903
7/8/2017,4,1,3.207134903
5/16/2017,9,6,3.205897344
10/17/2016,3,2,3.204349722
6/27/2017,8,17,3.204163958
6/13/2017,9,82,3.202271921
6/9/2017,1,17,3.201562119
7/28/2017,7,17,3.201562119
7/30/2017,1,17,3.201562119
5/17/2017,3,17,3.201562119
7/20/2017,3,16,3.201562119
3/22/2017,3,2,3.201562119
7/14/2017,9,22,3.199702367
3/3/2017,1,30,3.196134818
5/26/2017,8,82,3.192362209
8/3/2017,3,2,3.19081787
2/10/2017,4,6,3.181980515
5/3/2017,22,2,3.181980515
4/13/2017,22,27,3.181980515
5/7/2017,22,9,3.181980515
8/9/2017,22,20,3.166666667
8/14/2017,9,16,3.165713052
5/30/2017,4,3,3.16227766
12/26/2016,1,2,3.16227766
8/15/2017,22,1,3.16227766
9/20/2016,4,17,3.16227766
2/18/2017,4,6,3.16227766
8/3/2017,3,17,3.159452936
12/13/2016,3,4,3.152963125
7/26/2017,3,6,3.149219335
7/20/2017,3,18,3.146426545
5/8/2017,3,21,3.14305391
5/10/2017,30,82,3.140366979
7/13/2017,22,20,3.139798295
6/20/2017,15,38,3.139554108
8/14/2017,9,6,3.138470965
7/12/2017,3,17,3.135293505
7/6/2017,3,18,3.132015934
7/10/2017,22,48,3.130495169
9/4/2016,4,2,3.130495169
1/25/2017,3,4,3.130495169
11/1/2016,3,5,3.12694384
6/17/2017,3,17,3.12649964
7/4/2017,22,48,3.124366602
3/25/2017,9,21,3.1144823
5/25/2017,4,82,3.1144823
5/15/2017,30,82,3.11295297
3/10/2017,15,6,3.109126351
6/1/2017,4,3,3.109126351
5/31/2017,4,3,3.095695937
7/25/2017,4,1,3.095695937
7/9/2017,4,1,3.093772547
5/29/2017,9,17,3.093772547
5/31/2017,3,17,3.082207001
7/16/2017,3,17,3.080731908
5/19/2017,12,37,3.076794869
5/9/2017,3,21,3.075652185
7/14/2017,3,17,3.074824459
4/15/2017,9,16,3.067688753
7/3/2017,4,1,3.060501048
6/10/2017,9,82,3.058944729
10/2/2016,1,5,3.055050463
7/22/2017,63,20,3.055050463
8/18/2017,3,5,3.055050463
10/26/2016,1,6,3.055050463
6/14/2016,3,9,3.055050463
12/22/2016,3,10,3.055050463
8/8/2017,22,45,3.055050463
6/17/2017,9,82,3.055050463
7/9/2017,22,24,3.055050463
8/4/2017,22,45,3.055050463
7/3/2017,8,39,3.055050463
8/12/2017,3,18,3.055050463
6/6/2017,4,2,3.048844789
12/20/2016,3,4,3.046514402
8/7/2017,22,22,3.046419582
6/11/2017,9,82,3.036145882
8/8/2017,3,17,3.034599019
10/17/2016,1,6,3.033150178
5/26/2016,3,17,3.033150178
10/19/2016,1,6,3.033150178
8/6/2017,22,1,3.031631487
7/25/2017,3,17,3.029499235
10/16/2016,3,17,3.023715784
8/13/2017,3,17,3.023412913
5/12/2017,9,6,3.017045592
7/6/2017,4,22,3.016683409
8/14/2017,22,9,3.015831244
5/21/2017,1,17,3.011090611
6/1/2017,8,17,3.011090611
5/4/2017,1,22,3.004270465
7/17/2017,8,39,3
4/27/2017,8,1,3
4/30/2017,4,6,3
5/8/2017,9,22,3
7/23/2017,9,50,3
4/14/2017,9,17,3
1/30/2017,1,58,3
8/3/2016,3,17,3
8/11/2017,9,22,3
7/29/2017,3,17,2.998147576
2/9/2017,22,2,2.989565186
7/10/2017,3,6,2.987151975
8/6/2017,22,9,2.986198071
1/19/2017,3,4,2.986078811
4/20/2017,26,6,2.986078811
7/30/2017,8,22,2.986078811
3/21/2017,4,70,2.984334097
7/31/2017,3,17,2.9770182
10/28/2016,3,2,2.968266508
7/29/2017,8,17,2.968241486
7/24/2016,3,17,2.966479395
5/14/2017,30,82,2.963668897
10/26/2016,3,2,2.957575485
8/4/2017,3,16,2.949576241
7/15/2017,22,20,2.948970765
5/28/2017,9,6,2.948634335
5/11/2017,8,17,2.943920289
5/18/2017,1,6,2.943920289
4/27/2017,9,17,2.943920289
9/15/2016,1,17,2.943920289
3/6/2017,1,30,2.943920289
7/29/2017,9,2,2.943920289
6/20/2017,9,21,2.935821456
7/23/2017,1,17,2.934469477
7/19/2017,22,6,2.933392057
9/4/2016,3,17,2.930826435
11/16/2016,3,5,2.930013692
7/23/2017,22,20,2.928638434
7/25/2017,3,6,2.926448797
7/21/2017,3,17,2.920183646
8/20/2017,4,33,2.916666667
8/2/2016,1,17,2.915475947
5/10/2017,8,1,2.915475947
11/9/2016,3,2,2.914214656
8/2/2017,9,6,2.913916452
3/1/2017,22,2,2.913569784
8/13/2017,22,20,2.911389784
7/11/2017,9,6,2.907843798
10/30/2016,8,4,2.886751346
7/5/2017,12,38,2.886751346
6/15/2017,3,16,2.886751346
4/15/2017,1,17,2.886751346
1/25/2017,1,5,2.886751346
9/20/2016,3,17,2.886751346
11/12/2016,3,63,2.886751346
7/20/2016,4,17,2.886751346
11/13/2016,3,32,2.886751346
8/2/2017,9,5,2.886751346
6/3/2016,1,6,2.886751346
5/13/2017,9,77,2.886751346
7/8/2017,60,17,2.886751346
7/29/2017,4,6,2.886751346
8/14/2017,3,50,2.886751346
6/12/2016,1,16,2.886751346
8/18/2017,22,18,2.886751346
11/6/2016,1,2,2.886751346
5/16/2017,3,16,2.886751346
1/5/2016,1,7,2.886751346
6/26/2017,9,6,2.886751346
3/25/2016,12,38,2.886751346
8/16/2017,3,18,2.886751346
11/14/2016,3,17,2.886751346
4/18/2017,8,17,2.886751346
10/19/2016,1,2,2.886751346
6/19/2017,8,21,2.886751346
9/27/2016,3,2,2.886751346
11/2/2016,1,6,2.880972058
6/30/2017,8,22,2.880972058
4/11/2017,22,22,2.880972058
7/4/2017,4,1,2.878491669
2/28/2017,1,30,2.87711275
8/6/2017,3,17,2.875388173
6/25/2017,9,21,2.875181154
7/15/2017,4,22,2.874671505
8/2/2017,9,16,2.87445647
6/30/2017,8,6,2.872281323
7/22/2017,57,17,2.872281323
10/2/2016,3,2,2.872281323
7/31/2017,1,6,2.872281323
5/14/2017,8,22,2.872281323
5/12/2017,3,17,2.872281323
6/24/2017,9,21,2.872281323
5/26/2017,22,82,2.86792608
6/20/2017,9,6,2.867420311
7/15/2017,3,2,2.866057521
7/24/2017,3,2,2.866057521
3/10/2017,4,70,2.866057521
7/19/2017,3,6,2.860387768
6/2/2016,1,6,2.858175409
5/13/2017,30,82,2.85508584
5/4/2017,30,82,2.839501816
2/11/2017,4,6,2.839454173
7/17/2017,63,22,2.828427125
6/9/2017,8,20,2.828427125
6/6/2017,8,5,2.828427125
10/18/2016,1,2,2.828427125
1/11/2017,4,2,2.828427125
7/21/2017,9,5,2.828427125
3/12/2016,1,18,2.828427125
2/28/2017,3,2,2.828427125
10/27/2016,1,17,2.828427125
5/3/2017,9,6,2.828427125
4/3/2017,9,6,2.828427125
6/2/2017,9,21,2.828427125
6/25/2016,1,1,2.828427125
6/24/2017,3,42,2.828427125
7/28/2017,22,18,2.828427125
7/25/2017,3,20,2.828427125
4/26/2017,26,20,2.828427125
8/13/2017,9,16,2.828427125
4/27/2017,1,6,2.828427125
6/30/2017,1,1,2.828427125
5/31/2017,22,16,2.828427125
4/5/2017,8,9,2.828427125
6/9/2017,9,50,2.828427125
7/7/2017,63,17,2.828427125
8/14/2017,9,50,2.828427125
6/28/2016,1,16,2.828427125
12/3/2016,1,6,2.828427125
11/14/2016,1,5,2.828427125
5/5/2017,30,50,2.828427125
8/12/2017,3,16,2.828427125
6/15/2017,8,21,2.828427125
10/23/2016,3,9,2.828427125
8/10/2017,9,2,2.828427125
8/9/2017,9,6,2.828427125
5/5/2017,3,16,2.828427125
7/8/2017,22,50,2.828427125
7/21/2017,63,20,2.828427125
8/16/2017,3,20,2.828427125
7/23/2016,1,16,2.828427125
7/9/2017,4,18,2.828427125
8/18/2017,8,6,2.828427125
9/1/2016,3,2,2.828427125
7/22/2017,30,18,2.828427125
3/19/2017,1,29,2.828427125
6/15/2017,9,2,2.828427125
6/20/2016,7,2,2.828427125
7/9/2017,8,42,2.828427125
8/2/2017,9,1,2.828427125
6/22/2017,9,2,2.828427125
6/27/2017,8,42,2.828427125
7/25/2017,60,46,2.828427125
6/29/2017,3,9,2.828427125
9/26/2016,3,17,2.828427125
5/5/2017,9,77,2.828427125
7/17/2017,63,18,2.828427125
6/28/2016,3,17,2.828427125
5/1/2017,3,38,2.828427125
11/6/2016,1,4,2.828427125
5/29/2017,22,3,2.828427125
4/28/2017,3,37,2.828427125
12/15/2016,3,10,2.828427125
9/19/2016,7,2,2.828427125
7/27/2017,3,18,2.828427125
9/15/2016,3,2,2.828427125
7/22/2017,3,82,2.828427125
7/30/2017,4,46,2.828427125
7/14/2017,7,16,2.828427125
5/9/2017,9,6,2.828427125
1/8/2017,4,30,2.828427125
6/13/2017,22,48,2.828427125
4/13/2017,22,16,2.828427125
3/10/2017,1,10,2.828427125
8/16/2017,22,7,2.828427125
6/21/2017,22,7,2.828427125
8/9/2017,3,14,2.828427125
5/8/2017,15,37,2.828427125
5/9/2017,3,1,2.828427125
11/9/2016,1,3,2.828427125
4/14/2017,4,6,2.828427125
4/29/2017,3,9,2.828427125
6/25/2017,1,82,2.828427125
6/5/2017,8,2,2.828427125
6/2/2017,22,7,2.828427125
3/26/2016,1,4,2.828427125
7/27/2017,8,6,2.828427125
9/21/2016,3,17,2.828427125
3/11/2017,8,2,2.828427125
6/9/2017,23,82,2.828427125
5/26/2017,9,6,2.828427125
8/26/2016,4,2,2.828427125
6/1/2017,3,2,2.828427125
6/30/2017,22,7,2.828427125
11/9/2016,3,17,2.828427125
7/18/2017,9,18,2.828427125
7/12/2017,8,42,2.828427125
9/21/2016,4,18,2.828427125
3/15/2017,1,4,2.828427125
6/16/2017,1,1,2.828427125
8/14/2017,1,17,2.828427125
5/7/2017,8,17,2.828427125
5/17/2017,9,6,2.828427125
4/14/2017,1,22,2.823065173
3/11/2017,4,6,2.822165017
8/19/2017,3,6,2.819152186
6/29/2016,3,17,2.810693865
5/30/2017,14,38,2.805177611
5/9/2017,8,6,2.804757862
5/12/2017,9,16,2.804757862
8/14/2017,3,6,2.803059553
5/19/2017,30,82,2.798809271
7/30/2017,8,17,2.797172827
7/5/2017,4,22,2.797117022
6/3/2017,4,2,2.794552524
9/23/2016,3,2,2.786873995
7/31/2017,3,6,2.785677655
10/11/2016,3,2,2.783882181
3/10/2017,4,6,2.775358424
8/22/2016,3,2,2.774887385
5/1/2017,9,17,2.774887385
8/7/2017,22,9,2.773615953
10/15/2016,3,17,2.773248833
8/1/2017,3,17,2.768398747
7/19/2017,4,22,2.760625406
7/19/2017,3,16,2.760262237
5/27/2016,3,17,2.75680975
7/9/2017,8,6,2.753785274
1/15/2017,3,2,2.753785274
7/23/2017,9,20,2.753785274
7/27/2017,3,2,2.753785274
2/26/2017,4,70,2.753785274
8/5/2017,8,5,2.753785274
8/15/2017,8,6,2.753785274
3/10/2016,1,18,2.753785274
7/31/2017,3,18,2.751622898
8/11/2017,3,17,2.751622898
7/14/2017,22,1,2.746356335
6/17/2017,9,21,2.745519766
2/27/2017,4,6,2.74512555
7/26/2017,22,48,2.741147367
5/22/2017,9,6,2.737743249
10/21/2016,3,5,2.734262328
6/3/2017,23,82,2.734262328
6/28/2017,8,6,2.732520204
8/12/2017,9,6,2.732520204
5/28/2017,12,21,2.731241476
8/10/2017,3,2,2.728450924
12/16/2016,3,4,2.72840002
2/17/2017,22,2,2.723355773
6/12/2017,14,38,2.721018616
5/28/2017,3,21,2.718119098
8/10/2017,3,6,2.717464882
10/20/2016,3,2,2.7115823
6/18/2017,14,38,2.70802422
10/20/2016,3,17,2.708012802
8/15/2016,3,6,2.708012802
8/3/2017,4,1,2.708012802
7/3/2017,8,6,2.708012802
5/24/2016,3,17,2.708012802
6/1/2017,22,6,2.707238373
9/12/2016,3,17,2.701851217
6/7/2017,1,82,2.701851217
3/9/2017,4,70,2.701851217
6/17/2017,3,2,2.701851217
5/7/2017,9,21,2.701851217
8/16/2017,9,5,2.701851217
7/23/2017,8,17,2.701241066
7/14/2017,60,20,2.700168345
10/31/2016,12,4,2.699206233
6/7/2017,9,6,2.698341296
11/7/2016,3,17,2.695896352
7/12/2017,1,17,2.690370837
5/4/2017,3,17,2.689008968
4/13/2017,9,16,2.683281573
10/1/2016,3,4,2.683281573
8/11/2017,7,17,2.683281573
6/13/2017,3,17,2.683281573
5/25/2017,9,6,2.682246157
7/19/2017,4,1,2.678477632
6/29/2017,4,2,2.673640149
7/18/2017,22,46,2.672612419
9/2/2016,4,56,2.669269563
7/29/2017,22,1,2.668843808
7/11/2017,4,22,2.667891875
7/23/2017,3,17,2.660248687
6/6/2017,23,82,2.658320272
7/28/2017,3,17,2.657180096
7/31/2017,22,45,2.653613888
7/21/2017,4,2,2.65099562
8/8/2017,22,9,2.65059258
6/13/2017,14,38,2.649686857
7/28/2017,22,6,2.647325695
8/5/2017,9,1,2.645751311
4/15/2017,22,1,2.645751311
7/25/2017,9,18,2.645751311
7/17/2017,22,48,2.645751311
5/19/2017,9,6,2.645751311
1/22/2017,3,4,2.645751311
8/17/2016,3,17,2.645751311
5/7/2017,4,1,2.645751311
10/13/2016,3,9,2.645751311
6/16/2017,1,6,2.645751311
5/5/2017,1,17,2.645751311
8/10/2017,3,16,2.645751311
8/11/2017,22,7,2.645751311
6/26/2017,8,39,2.645751311
10/10/2016,1,4,2.645751311
5/21/2017,8,17,2.635231383
7/13/2017,3,6,2.632834629
4/27/2017,12,21,2.62995564
4/5/2017,9,6,2.62995564
7/17/2017,63,2,2.62995564
12/24/2016,3,63,2.62995564
2/27/2017,22,6,2.62995564
5/27/2016,1,17,2.62995564
4/20/2017,3,9,2.62995564
9/1/2016,4,2,2.62995564
6/11/2017,3,17,2.628736657
7/14/2017,8,17,2.628514963
5/28/2017,3,17,2.62832699
4/22/2017,1,20,2.627691364
4/16/2017,22,22,2.627691364
7/19/2017,22,20,2.627691364
5/14/2017,9,16,2.627691364
3/6/2017,4,6,2.626907122
7/16/2017,8,17,2.619663597
11/2/2016,3,5,2.619372274
8/8/2017,9,6,2.619216317
10/21/2016,3,17,2.618118686
7/20/2017,3,17,2.610780816
5/6/2017,9,17,2.60950643
7/12/2017,22,48,2.607680962
5/4/2017,3,9,2.607680962
7/5/2017,22,46,2.607680962
9/16/2016,3,17,2.607680962
11/5/2016,3,9,2.607680962
7/30/2017,3,2,2.604940361
8/16/2017,22,9,2.604940361
6/9/2017,9,82,2.603416559
5/28/2017,14,38,2.601333784
7/4/2017,3,17,2.601281735
11/9/2016,3,5,2.600699207
8/7/2017,8,17,2.600480725
11/8/2016,3,58,2.598076211
3/24/2017,4,70,2.598076211
6/1/2017,22,50,2.598076211
5/24/2017,8,82,2.594372608
7/7/2017,4,22,2.594372608
4/7/2017,3,17,2.594372608
6/27/2017,9,16,2.593490019
8/3/2017,3,6,2.591964423
5/26/2017,9,17,2.59058123
5/18/2017,4,2,2.588435821
9/29/2016,3,17,2.588435821
7/24/2017,7,17,2.587745848
8/5/2017,22,1,2.583198921
5/30/2017,3,17,2.583162262
4/30/2017,9,17,2.581988897
5/13/2017,8,5,2.581988897
4/13/2017,9,6,2.581988897
10/9/2016,7,17,2.581988897
5/6/2017,30,82,2.581988897
5/12/2017,12,21,2.581988897
11/2/2016,3,2,2.581988897
4/8/2017,22,22,2.577143121
8/3/2017,9,17,2.574716813
9/7/2016,3,17,2.572750983
10/26/2016,3,9,2.56580072
8/9/2017,22,9,2.56580072
3/2/2017,4,6,2.56309275
7/16/2017,4,6,2.562550813
6/14/2017,8,22,2.562550813
7/21/2017,4,22,2.562455165
8/29/2016,4,17,2.561020017
8/16/2017,3,17,2.55999442
10/27/2016,3,2,2.557900925
6/28/2017,9,16,2.55628602
6/28/2017,4,2,2.554891882
5/10/2017,12,21,2.549578789
5/3/2017,9,21,2.549509757
6/17/2017,3,21,2.549509757
7/4/2017,3,6,2.547726259
6/28/2017,22,20,2.539821735
3/11/2017,1,20,2.539088359
6/18/2017,9,6,2.539088359
5/30/2017,9,6,2.535959334
5/20/2017,3,17,2.529822128
8/10/2017,9,17,2.526331914
8/4/2017,9,6,2.525685049
7/21/2017,22,6,2.523742155
7/19/2017,22,22,2.523555693
10/22/2016,3,2,2.519448163
7/31/2017,22,9,2.518949919
6/7/2017,9,5,2.516611478
8/4/2016,1,17,2.516611478
5/23/2016,3,17,2.516611478
5/10/2017,22,2,2.516611478
8/13/2016,3,6,2.516611478
4/28/2017,3,6,2.516611478
7/18/2017,8,2,2.516611478
8/15/2017,22,9,2.516611478
6/28/2017,3,16,2.516611478
8/14/2017,4,9,2.516611478
6/4/2017,22,48,2.516611478
5/28/2017,3,16,2.516611478
4/7/2017,9,17,2.516611478
10/27/2016,1,6,2.516611478
7/15/2017,30,20,2.516611478
11/16/2016,3,3,2.516611478
7/24/2017,22,20,2.516611478
11/8/2016,4,2,2.516611478
8/2/2017,3,2,2.516611478
7/31/2017,3,5,2.516611478
4/4/2017,4,1,2.516611478
7/28/2016,3,17,2.516611478
7/26/2016,3,5,2.516611478
5/14/2017,9,6,2.514402955
4/15/2017,3,17,2.513357174
8/4/2016,3,17,2.50998008
10/11/2016,15,4,2.50998008
4/28/2017,22,6,2.50998008
9/11/2016,4,2,2.50998008
7/28/2017,3,6,2.508605877
7/15/2017,4,6,2.508168473
12/23/2015,1,2,2.507132682
7/31/2016,3,17,2.507132682
6/27/2017,9,20,2.504855285
7/22/2017,1,17,2.503331114
7/22/2017,4,2,2.503331114
8/18/2017,3,6,2.502939448
8/15/2017,3,17,2.502172969
7/16/2016,3,17,2.5
10/18/2016,1,6,2.5
7/7/2017,7,22,2.5
5/11/2017,8,1,2.5
9/15/2016,4,14,2.5
11/16/2016,3,4,2.5
7/13/2017,60,2,2.5
8/5/2017,8,16,2.5
6/4/2017,4,2,2.497617913
6/19/2017,8,6,2.497617913
6/15/2017,9,6,2.497043707
8/12/2017,9,17,2.495050045
8/6/2016,1,17,2.494438258
6/7/2017,4,2,2.493628244
3/16/2017,4,70,2.49284691
4/29/2017,3,17,2.491951329
10/28/2016,3,5,2.48997992
5/30/2017,4,82,2.48997992
8/5/2017,4,6,2.48997992
12/25/2015,1,3,2.48997992
8/15/2017,4,6,2.48997992
9/25/2016,3,17,2.478478796
7/7/2017,8,6,2.478478796
8/21/2016,3,2,2.474873734
1/3/2017,22,2,2.474873734
2/22/2017,4,2,2.474873734
2/11/2017,1,3,2.474873734
5/23/2017,8,17,2.472066162
3/6/2017,4,70,2.472066162
7/15/2017,9,17,2.471900912
8/3/2017,22,1,2.470086184
6/9/2017,9,17,2.46182982
7/31/2017,4,22,2.458599508
3/11/2017,22,32,2.458545189
7/16/2017,22,6,2.453492689
7/30/2017,22,6,2.452323162
7/9/2017,8,2,2.449489743
8/13/2017,22,1,2.449489743
5/9/2017,9,17,2.449489743
7/31/2017,3,16,2.449489743
12/12/2016,1,4,2.449489743
7/25/2017,22,48,2.449489743
3/5/2017,16,20,2.449489743
7/31/2017,9,1,2.449489743
3/28/2017,9,6,2.449489743
8/10/2017,9,50,2.449489743
10/25/2016,3,17,2.449489743
10/5/2016,1,4,2.449489743
8/2/2017,8,16,2.449489743
8/29/2016,4,2,2.449489743
5/18/2017,9,17,2.444815777
7/12/2017,8,17,2.443650665
7/30/2017,4,22,2.442908723
8/7/2017,22,1,2.442055766
8/18/2017,22,9,2.44127455
6/13/2017,22,7,2.440628334
11/6/2016,3,2,2.434865793
6/12/2017,8,82,2.431478544
6/9/2017,14,38,2.430306776
4/23/2017,9,6,2.429971585
6/11/2017,14,38,2.429881552
10/24/2016,3,5,2.422120283
3/25/2017,4,70,2.422120283
7/30/2017,3,6,2.418121549
4/19/2017,9,6,2.41679728
7/29/2017,9,17,2.416703507
7/5/2017,3,6,2.416461403
7/13/2017,3,17,2.414243448
5/30/2017,9,17,2.412090757
4/23/2017,12,6,2.408318916
8/12/2016,1,2,2.408318916
5/22/2017,9,22,2.406010991
6/3/2017,14,38,2.405083464
2/8/2016,1,2,2.401388487
10/9/2016,4,17,2.400757456
8/20/2017,22,20,2.400757456
7/7/2017,9,6,2.397915762
5/7/2017,3,17,2.397915762
10/24/2016,3,2,2.397915762
7/2/2017,4,22,2.396578758
11/15/2016,3,4,2.394437999
4/30/2017,9,21,2.392222246
7/8/2017,22,1,2.392116682
5/10/2017,8,17,2.387467277
5/1/2017,9,22,2.387467277
4/15/2017,9,6,2.387467277
1/23/2017,3,2,2.387467277
4/21/2017,1,17,2.386303511
6/5/2017,1,17,2.380476143
2/19/2017,7,4,2.380476143
10/19/2016,3,9,2.380476143
7/9/2017,9,22,2.380476143
6/24/2016,3,9,2.380476143
8/7/2017,22,48,2.380476143
5/30/2017,7,17,2.380476143
6/13/2017,8,39,2.380476143
2/14/2017,7,5,2.380476143
5/22/2017,9,21,2.380476143
7/5/2017,4,2,2.379600807
10/15/2016,3,2,2.375469878
7/15/2017,3,17,2.3736021
7/30/2017,22,1,2.36879383
7/14/2017,22,20,2.366431913
5/6/2017,22,1,2.365155034
1/3/2017,4,67,2.362907813
6/8/2017,3,17,2.362907813
5/18/2017,12,38,2.362907813
8/10/2017,3,18,2.362907813
6/8/2017,9,6,2.362907813
5/31/2017,22,7,2.362907813
10/3/2016,1,6,2.362907813
3/30/2017,3,9,2.362319952
7/28/2017,1,17,2.360387377
10/6/2016,8,5,2.360387377
7/17/2017,22,20,2.359967043
7/18/2017,4,1,2.359378449
8/9/2017,22,1,2.358873823
3/4/2017,4,6,2.357022604
7/13/2017,8,17,2.357022604
6/13/2017,9,6,2.352197593
6/30/2017,4,1,2.351122663
10/13/2016,1,6,2.351122663
7/31/2017,9,17,2.349452604
11/18/2016,3,5,2.348688968
6/9/2017,22,6,2.347672484
5/9/2017,30,82,2.34520788
10/11/2016,1,5,2.34520788
8/5/2017,22,45,2.34520788
9/19/2016,7,9,2.34520788
5/18/2017,30,82,2.340325657
1/12/2017,3,2,2.338090389
7/11/2017,22,20,2.338090389
8/13/2016,4,17,2.338090389
5/12/2017,22,9,2.335237318
6/3/2017,8,17,2.333333333
10/10/2016,1,5,2.332738019
7/30/2017,22,9,2.331501112
6/11/2017,9,6,2.330574811
8/10/2017,22,1,2.330292505
7/11/2016,7,17,2.32992949
5/22/2017,3,21,2.329135673
11/7/2016,3,2,2.328629344
8/3/2017,4,6,2.326094213
7/27/2017,22,9,2.323790008
7/22/2017,8,17,2.323238235
11/11/2016,3,3,2.321291205
5/28/2017,12,38,2.319310242
7/26/2016,3,2,2.318404624
3/11/2017,22,48,2.316606714
8/5/2017,7,2,2.314550249
8/16/2017,9,17,2.314005092
11/25/2016,1,3,2.313907229
6/3/2017,22,82,2.312175133
7/17/2017,1,17,2.309401077
5/28/2017,7,82,2.309401077
10/8/2016,3,4,2.309401077
7/17/2017,8,20,2.309401077
6/16/2017,8,2,2.309401077
7/9/2017,22,7,2.309401077
8/1/2017,8,2,2.309401077
6/7/2017,3,9,2.309401077
6/9/2017,1,7,2.309401077
8/17/2017,3,2,2.309401077
8/20/2016,3,6,2.309401077
